States,Agegrp,Month,Deaths
Alaska,65-74 years,4/1/2018,81
Alaska,65-74 years,5/1/2018,84
Alaska,65-74 years,6/1/2018,58
Alaska,65-74 years,7/1/2018,90
Alaska,65-74 years,8/1/2018,88
Alaska,65-74 years,9/1/2018,62
Alaska,65-74 years,10/1/2018,87
Alaska,65-74 years,11/1/2018,86
Alaska,65-74 years,12/1/2018,87
Alaska,65-74 years,1/1/2019,95
Alaska,65-74 years,2/1/2019,93
Alaska,65-74 years,3/1/2019,91
Alaska,65-74 years,4/1/2019,74
Alaska,65-74 years,5/1/2019,93
Alaska,65-74 years,6/1/2019,88
Alaska,65-74 years,7/1/2019,57
Alaska,65-74 years,8/1/2019,66
Alaska,65-74 years,9/1/2019,85
Alaska,65-74 years,10/1/2019,69
Alaska,65-74 years,11/1/2019,102
Alaska,65-74 years,12/1/2019,109
Alaska,65-74 years,1/1/2020,93
Alaska,65-74 years,2/1/2020,93
Alaska,65-74 years,3/1/2020,74
Alaska,65-74 years,4/1/2020,80
Alaska,65-74 years,5/1/2020,91
Alaska,65-74 years,6/1/2020,78
Alaska,65-74 years,7/1/2020,99
Alaska,65-74 years,8/1/2020,91
Alaska,65-74 years,9/1/2020,102
Alaska,65-74 years,10/1/2020,109
Alaska,65-74 years,11/1/2020,105
Alaska,65-74 years,12/1/2020,119
Alaska,65-74 years,1/1/2021,100
Alaska,65-74 years,2/1/2021,99
Alaska,65-74 years,3/1/2021,99
Alaska,65-74 years,4/1/2021,92
Alaska,65-74 years,5/1/2021,96
Alaska,65-74 years,6/1/2021,96
Alaska,65-74 years,7/1/2021,116
Alaska,65-74 years,8/1/2021,127
Alaska,65-74 years,9/1/2021,158
Alaska,65-74 years,10/1/2021,181
Alaska,65-74 years,11/1/2021,147
Alaska,65-74 years,12/1/2021,126
Alaska,75-84 years,1/1/2018,71
Alaska,75-84 years,2/1/2018,61
Alaska,75-84 years,3/1/2018,74
Alaska,75-84 years,4/1/2018,93
Alaska,75-84 years,5/1/2018,77
Alaska,75-84 years,6/1/2018,65
Alaska,75-84 years,7/1/2018,68
Alaska,75-84 years,8/1/2018,82
Alaska,75-84 years,9/1/2018,72
Alaska,75-84 years,10/1/2018,79
Alaska,75-84 years,11/1/2018,98
Alaska,75-84 years,12/1/2018,83
Alaska,75-84 years,1/1/2019,82
Alaska,75-84 years,2/1/2019,85
Alaska,75-84 years,3/1/2019,91
Alaska,75-84 years,4/1/2019,80
Alaska,75-84 years,5/1/2019,83
Alaska,75-84 years,6/1/2019,77
Alaska,75-84 years,7/1/2019,69
Alaska,75-84 years,8/1/2019,76
Alaska,75-84 years,9/1/2019,78
Alaska,75-84 years,10/1/2019,90
Alaska,75-84 years,11/1/2019,77
Alaska,75-84 years,12/1/2019,91
Alaska,75-84 years,1/1/2020,83
Alaska,75-84 years,2/1/2020,75
Alaska,75-84 years,3/1/2020,92
Alaska,75-84 years,4/1/2020,91
Alaska,75-84 years,5/1/2020,76
Alaska,75-84 years,6/1/2020,75
Alaska,75-84 years,7/1/2020,90
Alaska,75-84 years,8/1/2020,94
Alaska,75-84 years,9/1/2020,73
Alaska,75-84 years,10/1/2020,102
Alaska,75-84 years,11/1/2020,121
Alaska,75-84 years,12/1/2020,122
Alaska,75-84 years,1/1/2021,96
Alaska,75-84 years,2/1/2021,85
Alaska,75-84 years,3/1/2021,87
Alaska,75-84 years,4/1/2021,84
Alaska,75-84 years,5/1/2021,87
Alaska,75-84 years,6/1/2021,77
Alaska,75-84 years,7/1/2021,96
Alaska,75-84 years,8/1/2021,131
Alaska,75-84 years,9/1/2021,132
Alaska,75-84 years,10/1/2021,148
Alaska,75-84 years,11/1/2021,117
Alaska,75-84 years,12/1/2021,138
Alaska,85+ years,1/1/2018,82
Alaska,85+ years,2/1/2018,64
Alaska,85+ years,3/1/2018,72
Alaska,85+ years,4/1/2018,72
Alaska,85+ years,5/1/2018,72
Alaska,85+ years,6/1/2018,56
Alaska,85+ years,7/1/2018,53
Alaska,85+ years,8/1/2018,67
Alaska,85+ years,9/1/2018,67
Alaska,85+ years,10/1/2018,66
Alaska,85+ years,11/1/2018,69
Alaska,85+ years,12/1/2018,81
Alaska,85+ years,1/1/2019,73
Alaska,85+ years,2/1/2019,48
Alaska,85+ years,3/1/2019,79
Alaska,85+ years,4/1/2019,68
Alaska,85+ years,5/1/2019,74
Alaska,85+ years,6/1/2019,57
Alaska,85+ years,7/1/2019,54
Alaska,85+ years,8/1/2019,76
Alaska,85+ years,9/1/2019,62
Alaska,85+ years,10/1/2019,74
Alaska,85+ years,11/1/2019,82
Alaska,85+ years,12/1/2019,79
Alaska,85+ years,1/1/2020,98
Alaska,85+ years,2/1/2020,71
Alaska,85+ years,3/1/2020,59
Alaska,85+ years,4/1/2020,65
Alaska,85+ years,5/1/2020,74
Alaska,85+ years,6/1/2020,62
Alaska,85+ years,7/1/2020,68
Alaska,85+ years,8/1/2020,73
Alaska,85+ years,9/1/2020,77
Alaska,85+ years,10/1/2020,83
Alaska,85+ years,11/1/2020,103
Alaska,85+ years,12/1/2020,97
Alaska,85+ years,1/1/2021,101
Alaska,85+ years,2/1/2021,59
Alaska,85+ years,3/1/2021,80
Alaska,85+ years,4/1/2021,70
Alaska,85+ years,5/1/2021,76
Alaska,85+ years,6/1/2021,82
Alaska,85+ years,7/1/2021,71
Alaska,85+ years,8/1/2021,93
Alaska,85+ years,9/1/2021,105
Alaska,85+ years,10/1/2021,124
Alaska,85+ years,11/1/2021,96
Alaska,85+ years,12/1/2021,89
Arizona,< 1 year,1/1/2018,32
Arizona,< 1 year,2/1/2018,49
Arizona,< 1 year,3/1/2018,42
Arizona,< 1 year,4/1/2018,27
Arizona,< 1 year,5/1/2018,41
Arizona,< 1 year,6/1/2018,25
Arizona,< 1 year,7/1/2018,46
Arizona,< 1 year,8/1/2018,37
Arizona,< 1 year,9/1/2018,42
Arizona,< 1 year,10/1/2018,42
Arizona,< 1 year,11/1/2018,27
Arizona,< 1 year,12/1/2018,41
Arizona,< 1 year,1/1/2019,46
Arizona,< 1 year,2/1/2019,36
Arizona,< 1 year,3/1/2019,36
Arizona,< 1 year,4/1/2019,18
Arizona,< 1 year,5/1/2019,46
Arizona,< 1 year,6/1/2019,36
Arizona,< 1 year,7/1/2019,42
Arizona,< 1 year,8/1/2019,38
Arizona,< 1 year,9/1/2019,32
Arizona,< 1 year,10/1/2019,32
Arizona,< 1 year,11/1/2019,34
Arizona,< 1 year,12/1/2019,33
Arizona,< 1 year,1/1/2020,33
Arizona,< 1 year,2/1/2020,42
Arizona,< 1 year,3/1/2020,33
Arizona,< 1 year,4/1/2020,23
Arizona,< 1 year,5/1/2020,31
Arizona,< 1 year,6/1/2020,37
Arizona,< 1 year,7/1/2020,37
Arizona,< 1 year,8/1/2020,31
Arizona,< 1 year,9/1/2020,36
Arizona,< 1 year,10/1/2020,42
Arizona,< 1 year,11/1/2020,32
Arizona,< 1 year,12/1/2020,28
Arizona,< 1 year,1/1/2021,34
Arizona,< 1 year,2/1/2021,30
Arizona,< 1 year,3/1/2021,32
Arizona,< 1 year,4/1/2021,35
Arizona,< 1 year,5/1/2021,35
Arizona,< 1 year,6/1/2021,23
Arizona,< 1 year,7/1/2021,38
Arizona,< 1 year,8/1/2021,48
Arizona,< 1 year,9/1/2021,42
Arizona,< 1 year,10/1/2021,35
Arizona,< 1 year,11/1/2021,37
Arizona,< 1 year,12/1/2021,40
Arizona,1-4 years,1/1/2018,11
Arizona,1-4 years,2/1/2018,11
Arizona,1-4 years,3/1/2018,13
Arizona,1-4 years,6/1/2018,10
Arizona,1-4 years,8/1/2018,12
Arizona,1-4 years,11/1/2018,10
Arizona,1-4 years,5/1/2019,10
Arizona,1-4 years,11/1/2019,10
Arizona,1-4 years,2/1/2020,15
Arizona,1-4 years,5/1/2020,12
Arizona,1-4 years,6/1/2020,11
Arizona,1-4 years,7/1/2020,11
Arizona,1-4 years,8/1/2021,11
Arizona,1-4 years,9/1/2021,12
Arizona,1-4 years,10/1/2021,11
Arizona,1-4 years,11/1/2021,11
Arizona,5-14 years,1/1/2018,19
Arizona,5-14 years,4/1/2018,15
Arizona,5-14 years,5/1/2018,11
Arizona,5-14 years,8/1/2018,11
Arizona,5-14 years,10/1/2018,13
Arizona,5-14 years,11/1/2018,10
Arizona,5-14 years,12/1/2018,11
Arizona,5-14 years,1/1/2019,13
Arizona,5-14 years,2/1/2019,15
Arizona,5-14 years,4/1/2019,15
Arizona,5-14 years,5/1/2019,12
Arizona,5-14 years,6/1/2019,11
Arizona,5-14 years,7/1/2019,14
Arizona,5-14 years,8/1/2019,13
Arizona,5-14 years,11/1/2019,16
Arizona,5-14 years,12/1/2019,12
Arizona,5-14 years,1/1/2020,13
Arizona,5-14 years,2/1/2020,14
Arizona,5-14 years,3/1/2020,13
Arizona,5-14 years,5/1/2020,11
Arizona,5-14 years,6/1/2020,12
Arizona,5-14 years,9/1/2020,10
Arizona,5-14 years,10/1/2020,17
Arizona,5-14 years,11/1/2020,15
Arizona,5-14 years,12/1/2020,18
Arizona,5-14 years,3/1/2021,17
Arizona,5-14 years,4/1/2021,14
Arizona,5-14 years,5/1/2021,17
Arizona,5-14 years,6/1/2021,14
Arizona,5-14 years,7/1/2021,11
Arizona,5-14 years,8/1/2021,11
Arizona,5-14 years,9/1/2021,13
Arizona,5-14 years,11/1/2021,14
Arizona,5-14 years,12/1/2021,11
Arizona,15-24 years,1/1/2018,73
Arizona,15-24 years,2/1/2018,56
Arizona,15-24 years,3/1/2018,68
Arizona,15-24 years,4/1/2018,69
Arizona,15-24 years,5/1/2018,73
Arizona,15-24 years,6/1/2018,72
Arizona,15-24 years,7/1/2018,74
Arizona,15-24 years,8/1/2018,71
Arizona,15-24 years,9/1/2018,87
Arizona,15-24 years,10/1/2018,72
Arizona,15-24 years,11/1/2018,67
Arizona,15-24 years,12/1/2018,77
Arizona,15-24 years,1/1/2019,69
Arizona,15-24 years,2/1/2019,60
Arizona,15-24 years,3/1/2019,72
Arizona,15-24 years,4/1/2019,60
Arizona,15-24 years,5/1/2019,89
Arizona,15-24 years,6/1/2019,61
Arizona,15-24 years,7/1/2019,72
Arizona,15-24 years,8/1/2019,70
Arizona,15-24 years,9/1/2019,69
Arizona,15-24 years,10/1/2019,67
Arizona,15-24 years,11/1/2019,71
Arizona,15-24 years,12/1/2019,85
Arizona,15-24 years,1/1/2020,80
Arizona,15-24 years,2/1/2020,78
Arizona,15-24 years,3/1/2020,87
Arizona,15-24 years,4/1/2020,84
Arizona,15-24 years,5/1/2020,94
Arizona,15-24 years,6/1/2020,95
Arizona,15-24 years,7/1/2020,117
Arizona,15-24 years,8/1/2020,93
Arizona,15-24 years,9/1/2020,90
Arizona,15-24 years,10/1/2020,90
Arizona,15-24 years,11/1/2020,86
Arizona,15-24 years,12/1/2020,88
Arizona,15-24 years,1/1/2021,78
Arizona,15-24 years,2/1/2021,88
Arizona,15-24 years,3/1/2021,87
Arizona,15-24 years,4/1/2021,83
Arizona,15-24 years,5/1/2021,103
Arizona,15-24 years,6/1/2021,111
Arizona,15-24 years,7/1/2021,109
Arizona,15-24 years,8/1/2021,104
Arizona,15-24 years,9/1/2021,93
Arizona,15-24 years,10/1/2021,96
Arizona,15-24 years,11/1/2021,93
Arizona,15-24 years,12/1/2021,92
Arizona,25-34 years,1/1/2018,118
Arizona,25-34 years,2/1/2018,118
Arizona,25-34 years,3/1/2018,122
Arizona,25-34 years,4/1/2018,113
Arizona,25-34 years,5/1/2018,122
Arizona,25-34 years,6/1/2018,127
Arizona,25-34 years,7/1/2018,124
Arizona,25-34 years,8/1/2018,151
Arizona,25-34 years,9/1/2018,109
Arizona,25-34 years,10/1/2018,114
Arizona,25-34 years,11/1/2018,123
Arizona,25-34 years,12/1/2018,109
Arizona,25-34 years,1/1/2019,123
Arizona,25-34 years,2/1/2019,115
Arizona,25-34 years,3/1/2019,130
Arizona,25-34 years,4/1/2019,128
Arizona,25-34 years,5/1/2019,135
Arizona,25-34 years,6/1/2019,128
Arizona,25-34 years,7/1/2019,141
Arizona,25-34 years,8/1/2019,115
Arizona,25-34 years,9/1/2019,103
Arizona,25-34 years,10/1/2019,113
Arizona,25-34 years,11/1/2019,151
Arizona,25-34 years,12/1/2019,128
Arizona,25-34 years,1/1/2020,151
Arizona,25-34 years,2/1/2020,137
Arizona,25-34 years,3/1/2020,127
Arizona,25-34 years,4/1/2020,135
Arizona,25-34 years,5/1/2020,198
Arizona,25-34 years,6/1/2020,221
Arizona,25-34 years,7/1/2020,236
Arizona,25-34 years,8/1/2020,209
Arizona,25-34 years,9/1/2020,174
Arizona,25-34 years,10/1/2020,161
Arizona,25-34 years,11/1/2020,159
Arizona,25-34 years,12/1/2020,164
Arizona,25-34 years,1/1/2021,231
Arizona,25-34 years,2/1/2021,146
Arizona,25-34 years,3/1/2021,177
Arizona,25-34 years,4/1/2021,161
Arizona,25-34 years,5/1/2021,183
Arizona,25-34 years,6/1/2021,188
Arizona,25-34 years,7/1/2021,213
Arizona,25-34 years,8/1/2021,246
Arizona,25-34 years,9/1/2021,198
Arizona,25-34 years,10/1/2021,187
Arizona,25-34 years,11/1/2021,171
Arizona,25-34 years,12/1/2021,232
Arizona,35-44 years,1/1/2018,165
Arizona,35-44 years,2/1/2018,129
Arizona,35-44 years,3/1/2018,146
Arizona,35-44 years,4/1/2018,137
Arizona,35-44 years,5/1/2018,146
Arizona,35-44 years,6/1/2018,140
Arizona,35-44 years,7/1/2018,142
Arizona,35-44 years,8/1/2018,151
Arizona,35-44 years,9/1/2018,128
Arizona,35-44 years,10/1/2018,137
Arizona,35-44 years,11/1/2018,139
Arizona,35-44 years,12/1/2018,160
Arizona,35-44 years,1/1/2019,168
Arizona,35-44 years,2/1/2019,148
Arizona,35-44 years,3/1/2019,152
Arizona,35-44 years,4/1/2019,177
Arizona,35-44 years,5/1/2019,179
Arizona,35-44 years,6/1/2019,145
Arizona,35-44 years,7/1/2019,165
Arizona,35-44 years,8/1/2019,184
Arizona,35-44 years,9/1/2019,144
Arizona,35-44 years,10/1/2019,159
Arizona,35-44 years,11/1/2019,156
Arizona,35-44 years,12/1/2019,152
Arizona,35-44 years,1/1/2020,169
Arizona,35-44 years,2/1/2020,156
Arizona,35-44 years,3/1/2020,179
Arizona,35-44 years,4/1/2020,168
Arizona,35-44 years,5/1/2020,220
Arizona,35-44 years,6/1/2020,242
Arizona,35-44 years,7/1/2020,330
Arizona,35-44 years,8/1/2020,260
Arizona,35-44 years,9/1/2020,228
Arizona,35-44 years,10/1/2020,217
Arizona,35-44 years,11/1/2020,212
Arizona,35-44 years,12/1/2020,241
Arizona,35-44 years,1/1/2021,308
Arizona,35-44 years,2/1/2021,220
Arizona,35-44 years,3/1/2021,194
Arizona,35-44 years,4/1/2021,232
Arizona,35-44 years,5/1/2021,280
Arizona,35-44 years,6/1/2021,245
Arizona,35-44 years,7/1/2021,250
Arizona,35-44 years,8/1/2021,305
Arizona,35-44 years,9/1/2021,314
Arizona,35-44 years,10/1/2021,290
Arizona,35-44 years,11/1/2021,268
Arizona,35-44 years,12/1/2021,324
Arizona,45-54 years,1/1/2018,343
Arizona,45-54 years,2/1/2018,284
Arizona,45-54 years,3/1/2018,298
Arizona,45-54 years,4/1/2018,279
Arizona,45-54 years,5/1/2018,290
Arizona,45-54 years,6/1/2018,333
Arizona,45-54 years,7/1/2018,320
Arizona,45-54 years,8/1/2018,284
Arizona,45-54 years,9/1/2018,270
Arizona,45-54 years,10/1/2018,241
Arizona,45-54 years,11/1/2018,243
Arizona,45-54 years,12/1/2018,295
Arizona,45-54 years,1/1/2019,309
Arizona,45-54 years,2/1/2019,277
Arizona,45-54 years,3/1/2019,283
Arizona,45-54 years,4/1/2019,275
Arizona,45-54 years,5/1/2019,261
Arizona,45-54 years,6/1/2019,271
Arizona,45-54 years,7/1/2019,320
Arizona,45-54 years,8/1/2019,292
Arizona,45-54 years,9/1/2019,271
Arizona,45-54 years,10/1/2019,287
Arizona,45-54 years,11/1/2019,255
Arizona,45-54 years,12/1/2019,288
Arizona,45-54 years,1/1/2020,294
Arizona,45-54 years,2/1/2020,262
Arizona,45-54 years,3/1/2020,311
Arizona,45-54 years,4/1/2020,292
Arizona,45-54 years,5/1/2020,341
Arizona,45-54 years,6/1/2020,397
Arizona,45-54 years,7/1/2020,532
Arizona,45-54 years,8/1/2020,400
Arizona,45-54 years,9/1/2020,357
Arizona,45-54 years,10/1/2020,329
Arizona,45-54 years,11/1/2020,333
Arizona,45-54 years,12/1/2020,471
Arizona,45-54 years,1/1/2021,577
Arizona,45-54 years,2/1/2021,411
Arizona,45-54 years,3/1/2021,360
Arizona,45-54 years,4/1/2021,360
Arizona,45-54 years,5/1/2021,339
Arizona,45-54 years,6/1/2021,361
Arizona,45-54 years,7/1/2021,373
Arizona,45-54 years,8/1/2021,477
Arizona,45-54 years,9/1/2021,481
Arizona,45-54 years,10/1/2021,479
Arizona,45-54 years,11/1/2021,498
Arizona,45-54 years,12/1/2021,569
Arizona,55-64 years,1/1/2018,693
Arizona,55-64 years,2/1/2018,597
Arizona,55-64 years,3/1/2018,684
Arizona,55-64 years,4/1/2018,592
Arizona,55-64 years,5/1/2018,624
Arizona,55-64 years,6/1/2018,599
Arizona,55-64 years,7/1/2018,631
Arizona,55-64 years,8/1/2018,623
Arizona,55-64 years,9/1/2018,574
Arizona,55-64 years,10/1/2018,574
Arizona,55-64 years,11/1/2018,614
Arizona,55-64 years,12/1/2018,653
Arizona,55-64 years,1/1/2019,720
Arizona,55-64 years,2/1/2019,554
Arizona,55-64 years,3/1/2019,665
Arizona,55-64 years,4/1/2019,595
Arizona,55-64 years,5/1/2019,646
Arizona,55-64 years,6/1/2019,599
Arizona,55-64 years,7/1/2019,633
Arizona,55-64 years,8/1/2019,599
Arizona,55-64 years,9/1/2019,585
Arizona,55-64 years,10/1/2019,608
Arizona,55-64 years,11/1/2019,630
Arizona,55-64 years,12/1/2019,628
Arizona,55-64 years,1/1/2020,692
Arizona,55-64 years,2/1/2020,668
Arizona,55-64 years,3/1/2020,713
Arizona,55-64 years,4/1/2020,719
Arizona,55-64 years,5/1/2020,700
Arizona,55-64 years,6/1/2020,838
Arizona,55-64 years,7/1/2020,1137
Arizona,55-64 years,8/1/2020,908
Arizona,55-64 years,9/1/2020,708
Arizona,55-64 years,10/1/2020,717
Arizona,55-64 years,11/1/2020,778
Arizona,55-64 years,12/1/2020,1117
Arizona,55-64 years,1/1/2021,1341
Arizona,55-64 years,2/1/2021,903
Arizona,55-64 years,3/1/2021,719
Arizona,55-64 years,4/1/2021,672
Arizona,55-64 years,5/1/2021,745
Arizona,55-64 years,6/1/2021,748
Arizona,55-64 years,7/1/2021,779
Arizona,55-64 years,8/1/2021,879
Arizona,55-64 years,9/1/2021,937
Arizona,55-64 years,10/1/2021,933
Arizona,55-64 years,11/1/2021,936
Arizona,55-64 years,12/1/2021,1171
Arizona,65-74 years,1/1/2018,1123
Arizona,65-74 years,2/1/2018,945
Arizona,65-74 years,3/1/2018,1044
Arizona,65-74 years,4/1/2018,1016
Arizona,65-74 years,5/1/2018,919
Arizona,65-74 years,6/1/2018,912
Arizona,65-74 years,7/1/2018,966
Arizona,65-74 years,8/1/2018,943
Arizona,65-74 years,9/1/2018,877
Arizona,65-74 years,10/1/2018,880
Arizona,65-74 years,11/1/2018,912
Arizona,65-74 years,12/1/2018,1000
Arizona,65-74 years,1/1/2019,1056
Arizona,65-74 years,2/1/2019,995
Arizona,65-74 years,3/1/2019,1045
Arizona,65-74 years,4/1/2019,1009
Arizona,65-74 years,5/1/2019,990
Arizona,65-74 years,6/1/2019,967
Arizona,65-74 years,7/1/2019,943
Arizona,65-74 years,8/1/2019,994
Arizona,65-74 years,9/1/2019,947
Arizona,65-74 years,10/1/2019,985
Arizona,65-74 years,11/1/2019,983
Arizona,65-74 years,12/1/2019,1045
Arizona,65-74 years,1/1/2020,1143
Arizona,65-74 years,2/1/2020,1010
Arizona,65-74 years,3/1/2020,1162
Arizona,65-74 years,4/1/2020,1207
Arizona,65-74 years,5/1/2020,1131
Arizona,65-74 years,6/1/2020,1279
Arizona,65-74 years,7/1/2020,1752
Arizona,65-74 years,8/1/2020,1425
Arizona,65-74 years,9/1/2020,1060
Arizona,65-74 years,10/1/2020,1103
Arizona,65-74 years,11/1/2020,1219
Arizona,65-74 years,12/1/2020,1945
Arizona,65-74 years,1/1/2021,2196
Arizona,65-74 years,2/1/2021,1479
Arizona,65-74 years,3/1/2021,1252
Arizona,65-74 years,4/1/2021,1205
Arizona,65-74 years,5/1/2021,1202
Arizona,65-74 years,6/1/2021,1222
Arizona,65-74 years,7/1/2021,1248
Arizona,65-74 years,8/1/2021,1453
Arizona,65-74 years,9/1/2021,1436
Arizona,65-74 years,10/1/2021,1419
Arizona,65-74 years,11/1/2021,1569
Arizona,65-74 years,12/1/2021,1700
Arizona,75-84 years,1/1/2018,1627
Arizona,75-84 years,2/1/2018,1233
Arizona,75-84 years,3/1/2018,1309
Arizona,75-84 years,4/1/2018,1209
Arizona,75-84 years,5/1/2018,1185
Arizona,75-84 years,6/1/2018,1141
Arizona,75-84 years,7/1/2018,1147
Arizona,75-84 years,8/1/2018,1155
Arizona,75-84 years,9/1/2018,1132
Arizona,75-84 years,10/1/2018,1191
Arizona,75-84 years,11/1/2018,1217
Arizona,75-84 years,12/1/2018,1347
Arizona,75-84 years,1/1/2019,1468
Arizona,75-84 years,2/1/2019,1213
Arizona,75-84 years,3/1/2019,1392
Arizona,75-84 years,4/1/2019,1314
Arizona,75-84 years,5/1/2019,1296
Arizona,75-84 years,6/1/2019,1137
Arizona,75-84 years,7/1/2019,1252
Arizona,75-84 years,8/1/2019,1194
Arizona,75-84 years,9/1/2019,1268
Arizona,75-84 years,10/1/2019,1226
Arizona,75-84 years,11/1/2019,1312
Arizona,75-84 years,12/1/2019,1346
Arizona,75-84 years,1/1/2020,1447
Arizona,75-84 years,2/1/2020,1378
Arizona,75-84 years,3/1/2020,1527
Arizona,75-84 years,4/1/2020,1474
Arizona,75-84 years,5/1/2020,1473
Arizona,75-84 years,6/1/2020,1650
Arizona,75-84 years,7/1/2020,1987
Arizona,75-84 years,8/1/2020,1634
Arizona,75-84 years,9/1/2020,1332
Arizona,75-84 years,10/1/2020,1421
Arizona,75-84 years,11/1/2020,1562
Arizona,75-84 years,12/1/2020,2437
Arizona,75-84 years,1/1/2021,2710
Arizona,75-84 years,2/1/2021,1728
Arizona,75-84 years,3/1/2021,1631
Arizona,75-84 years,4/1/2021,1357
Arizona,75-84 years,5/1/2021,1375
Arizona,75-84 years,6/1/2021,1412
Arizona,75-84 years,7/1/2021,1377
Arizona,75-84 years,8/1/2021,1581
Arizona,75-84 years,9/1/2021,1726
Arizona,75-84 years,10/1/2021,1719
Arizona,75-84 years,11/1/2021,1930
Arizona,75-84 years,12/1/2021,2159
Arizona,85+ years,1/1/2018,2017
Arizona,85+ years,2/1/2018,1399
Arizona,85+ years,3/1/2018,1629
Arizona,85+ years,4/1/2018,1454
Arizona,85+ years,5/1/2018,1349
Arizona,85+ years,6/1/2018,1304
Arizona,85+ years,7/1/2018,1297
Arizona,85+ years,8/1/2018,1225
Arizona,85+ years,9/1/2018,1274
Arizona,85+ years,10/1/2018,1361
Arizona,85+ years,11/1/2018,1357
Arizona,85+ years,12/1/2018,1522
Arizona,85+ years,1/1/2019,1632
Arizona,85+ years,2/1/2019,1315
Arizona,85+ years,3/1/2019,1596
Arizona,85+ years,4/1/2019,1442
Arizona,85+ years,5/1/2019,1441
Arizona,85+ years,6/1/2019,1327
Arizona,85+ years,7/1/2019,1342
Arizona,85+ years,8/1/2019,1346
Arizona,85+ years,9/1/2019,1320
Arizona,85+ years,10/1/2019,1370
Arizona,85+ years,11/1/2019,1444
Arizona,85+ years,12/1/2019,1494
Arizona,85+ years,1/1/2020,1662
Arizona,85+ years,2/1/2020,1518
Arizona,85+ years,3/1/2020,1587
Arizona,85+ years,4/1/2020,1659
Arizona,85+ years,5/1/2020,1625
Arizona,85+ years,6/1/2020,1704
Arizona,85+ years,7/1/2020,2104
Arizona,85+ years,8/1/2020,1630
Arizona,85+ years,9/1/2020,1389
Arizona,85+ years,10/1/2020,1468
Arizona,85+ years,11/1/2020,1654
Arizona,85+ years,12/1/2020,2546
Arizona,85+ years,1/1/2021,2572
Arizona,85+ years,2/1/2021,1545
Arizona,85+ years,3/1/2021,1562
Arizona,85+ years,4/1/2021,1325
Arizona,85+ years,5/1/2021,1460
Arizona,85+ years,6/1/2021,1357
Arizona,85+ years,7/1/2021,1420
Arizona,85+ years,8/1/2021,1603
Arizona,85+ years,9/1/2021,1610
Arizona,85+ years,10/1/2021,1666
Arizona,85+ years,11/1/2021,1798
Arizona,85+ years,12/1/2021,2009
Arkansas,< 1 year,1/1/2018,37
Arkansas,< 1 year,2/1/2018,13
Arkansas,< 1 year,3/1/2018,21
Arkansas,< 1 year,4/1/2018,28
Arkansas,< 1 year,5/1/2018,27
Arkansas,< 1 year,6/1/2018,24
Arkansas,< 1 year,7/1/2018,29
Arkansas,< 1 year,8/1/2018,29
Arkansas,< 1 year,9/1/2018,24
Arkansas,< 1 year,10/1/2018,17
Arkansas,< 1 year,11/1/2018,16
Arkansas,< 1 year,12/1/2018,14
Arkansas,< 1 year,1/1/2019,18
Arkansas,< 1 year,2/1/2019,16
Arkansas,< 1 year,3/1/2019,20
Arkansas,< 1 year,4/1/2019,26
Arkansas,< 1 year,5/1/2019,29
Arkansas,< 1 year,6/1/2019,22
Arkansas,< 1 year,7/1/2019,21
Arkansas,< 1 year,8/1/2019,18
Arkansas,< 1 year,9/1/2019,23
Arkansas,< 1 year,10/1/2019,22
Arkansas,< 1 year,11/1/2019,18
Arkansas,< 1 year,12/1/2019,18
Arkansas,< 1 year,1/1/2020,29
Arkansas,< 1 year,2/1/2020,31
Arkansas,< 1 year,3/1/2020,15
Arkansas,< 1 year,4/1/2020,21
Arkansas,< 1 year,5/1/2020,23
Arkansas,< 1 year,6/1/2020,24
Arkansas,< 1 year,7/1/2020,25
Arkansas,< 1 year,8/1/2020,18
Arkansas,< 1 year,9/1/2020,14
Arkansas,< 1 year,10/1/2020,26
Arkansas,< 1 year,11/1/2020,16
Arkansas,< 1 year,12/1/2020,22
Arkansas,< 1 year,1/1/2021,18
Arkansas,< 1 year,2/1/2021,23
Arkansas,< 1 year,3/1/2021,24
Arkansas,< 1 year,4/1/2021,20
Arkansas,< 1 year,5/1/2021,28
Arkansas,< 1 year,6/1/2021,31
Arkansas,< 1 year,7/1/2021,22
Arkansas,< 1 year,8/1/2021,31
